"wavenumber","P_1_A_BRose_AG_Leaves","P_1_A_BRose_AG_Stems","P_1_A_Cloud_AG_Leaves","P_5_CN_Cloud_AG_Leaves","P_1_A_Cloud_AG_Stems","P_3_A_Cloud_AG_Stems","P_2_CN_Crow_AG_Leaves","P_1_CN_Crow_AG_Stems","P_5_A_DBirch_AG_Stems","P_5_A_Lingon_AG_Stems","P_3_A_Lichen_AG","P_3_A_MossA_AG","P_2_A_SphagFusc_AG","T3Far_Sphagnum","Spruce_May2016_Green.Sphagnum.angustifolium","Spruce_May2016_Red.Sphagnum.magellanicum","Spruce_May2016_Eriophorum.vaginatum","Spruce_May2016_Eriophorum.viridicarinatum","Spruce_May2016_Carex.Trisperma","E_1_A_CarexRot_AG","E_2_A_ErioAng_AG","E_4_A_ErioAng.Litter_AG","E_2_CN_ErioAng_AG","E_3_CN_ErioAng_AG","Pocosin_Pinus","Pocosin_Ilex_inkberry","Pocosin_Persia","Pocosin_Gordonia_stem","Pocosin_Lyonia","Pocosin_Vaccinium","Everglades_Cladium_sawgrass","Brunei.Leaf.1","Brunei.Leaf.5","Brunei.Leaf.6","Brunei.Leaf.10","Brunei.S3.P7.Wood.Block","Brunei.S4.P7.B120.Wood.Block","Brunei.S28.P6.B205.Wood.Block","Brunei.S29.P6.B212.Wood.Block"
3944,0.001225315,0.001147177,0.001608604,0.000552276,0.000860568,0.001409814,0.001186708,0.000926155,0.000722893,0.000912945,0.000742779,0.001083755,0.001264516,0.000518942,0.000876168,0.00096662,0.000875009,0.000530312,0.001058421,0.00092157,0.00100533,0.001186153,0.001191328,0.000960902,0.000864719,0.00070316,0.00068251,0.000562854,0.001212705,0.000647479,0.000591108,0.000856296,0.000179452,0.000834656,0.00111863,0.000797305,0.000949198,0.000563855,0.000620183
3943,0.001166247,0.001224494,0.001666017,0.000590493,0.000773063,0.001385957,0.001184865,0.000998925,0.000740397,0.000841238,0.000750815,0.001023793,0.001210622,0.000465948,0.000994457,0.000882366,0.001006443,0.000603207,0.001192491,0.000977087,0.001155166,0.001262174,0.001100641,0.001052339,0.000901093,0.000849203,0.000756371,0.000727381,0.001339075,0.000868997,0.000763741,0.00071107,0.000184219,0.000745914,0.001152968,0.000620588,0.000964662,0.000703445,0.000636445
3942,0.000986171,0.001156923,0.001557252,0.000615461,0.000667058,0.001273239,0.00107706,0.001000582,0.000720162,0.000721944,0.00069844,0.000940043,0.001049735,0.000533,0.001057644,0.000784895,0.00110086,0.00067676,0.001238628,0.000985887,0.001197856,0.001219593,0.000983418,0.001026319,0.000880942,0.000902253,0.000748611,0.00081001,0.001373603,0.001007585,0.000856572,0.000550806,0.000263437,0.00061417,0.001151287,0.000523707,0.000898021,0.000762887,0.000619609
3941,0.000787697,0.001002876,0.001338812,0.000639141,0.000579026,0.001113808,0.000939093,0.000974598,0.000690337,0.000648762,0.000609267,0.000886372,0.000882867,0.000702813,0.001031828,0.000722208,0.001103785,0.000690573,0.001170486,0.000953784,0.001131198,0.001065716,0.000884272,0.000915933,0.00080518,0.0008649,0.000676951,0.000782038,0.001324428,0.00100292,0.000869066,0.00041397,0.000408149,0.000501984,0.001105849,0.000539805,0.000758478,0.000698207,0.000566251
3940,0.000648695,0.000837828,0.001099032,0.00066545,0.000520455,0.000928952,0.000833643,0.000950649,0.000697295,0.000664338,0.000520991,0.000885531,0.000751403,0.000857975,0.00094527,0.000706919,0.001013535,0.000633817,0.001031685,0.00090054,0.001011059,0.000841032,0.000796316,0.000813832,0.000688333,0.000798059,0.000584387,0.000679172,0.001248225,0.00089176,0.000824746,0.000310714,0.00057151,0.000475566,0.001025163,0.000639912,0.000608258,0.000579542,0.00053982
3939,0.000586595,0.000699319,0.000901869,0.000685495,0.000501867,0.000737225,0.000766977,0.000904831,0.000761376,0.000741498,0.000464981,0.000930734,0.000627276,0.000907602,0.000851576,0.000720798,0.000879022,0.000559774,0.00089118,0.000841151,0.000912095,0.000606237,0.000701332,0.000792474,0.000557803,0.000752036,0.000517135,0.000554055,0.001181987,0.00074819,0.000728212,0.000244229,0.000688545,0.000548762,0.000946271,0.000757617,0.000520243,0.000518976,0.000611345
3938,0.000589479,0.000594405,0.000779533,0.000677139,0.000534166,0.000582493,0.00070984,0.000799625,0.000859195,0.000814968,0.000458028,0.001005058,0.000486018,0.000869169,0.000783645,0.000742098,0.00076356,0.000538629,0.000791038,0.000784222,0.000877192,0.00043268,0.000622344,0.00085423,0.000456391,0.000724409,0.000511644,0.000438439,0.001118519,0.000619084,0.000582077,0.000227694,0.000708625,0.000660152,0.000909684,0.000846707,0.000534303,0.000570467,0.000776227
3937,0.000654882,0.000532328,0.000749728,0.000618559,0.000609864,0.000526675,0.000645646,0.000650922,0.000942281,0.000833504,0.000501422,0.001095049,0.000361983,0.000817159,0.000745215,0.000762645,0.00070505,0.000597293,0.000735321,0.000739264,0.000902287,0.000379364,0.000617994,0.000947245,0.000426543,0.000679787,0.000580778,0.000345689,0.001040698,0.000521643,0.000426422,0.000277418,0.000625503,0.000721942,0.000916132,0.000917439,0.000642582,0.00070666,0.000945548
3936,0.000777735,0.000530893,0.000810622,0.000504923,0.000691203,0.00059953,0.000587322,0.000532174,0.000973315,0.000798232,0.000577689,0.001189391,0.000317585,0.000784639,0.000734111,0.00078474,0.000704056,0.000703793,0.000713858,0.000712009,0.00096156,0.000456438,0.000715311,0.001013275,0.000477234,0.000599637,0.000697611,0.000289135,0.000956233,0.000467262,0.000327516,0.000395374,0.000485632,0.00069821,0.000918656,0.001012255,0.000797853,0.000864291,0.001014295
3935,0.000922102,0.000592709,0.000923446,0.000351717,0.000733063,0.000758424,0.000554387,0.000506687,0.000950115,0.000755818,0.000652961,0.001278357,0.000375182,0.000749973,0.000757034,0.000811106,0.000739352,0.000799725,0.000726565,0.000699053,0.001034021,0.000618308,0.000867024,0.001022511,0.000573874,0.000509995,0.000802113,0.000280185,0.000896326,0.000462934,0.000317747,0.000561099,0.000366338,0.00062837,0.000870452,0.001146589,0.000932062,0.000984397,0.000944044
3934,0.001041247,0.000695917,0.001028062,0.000189478,0.000720312,0.000916895,0.000554488,0.000575968,0.000897817,0.000744664,0.000703925,0.001354479,0.000498672,0.000715269,0.000818114,0.000840957,0.000788719,0.000844641,0.000782756,0.000692138,0.001107558,0.000798965,0.000985149,0.000979929,0.000666144,0.000463463,0.000833288,0.000309631,0.000890577,0.000491659,0.000362037,0.00073166,0.000329962,0.000578945,0.000774515,0.001274606,0.000981897,0.001024931,0.000788609
3933,0.00112198,0.000807259,0.001087512,5.88e-05,0.000686123,0.001015598,0.000585997,0.00069108,0.000842608,0.000747583,0.000742338,0.001416299,0.000633373,0.000713332,0.000901375,0.000870833,0.000840683,0.000839286,0.000880221,0.000690855,0.001171062,0.000957064,0.001023582,0.000912437,0.00072547,0.000495572,0.00077045,0.000341391,0.000942671,0.000508231,0.000389177,0.000847199,0.000386801,0.000584465,0.000681893,0.00132063,0.000921538,0.000965659,0.000655844
3932,0.001187539,0.000897839,0.001113222,0,0.000684239,0.001062248,0.000645524,0.000804397,0.000799405,0.000714297,0.000798904,0.00145821,0.000749514,0.000739695,0.000972575,0.000895404,0.00089414,0.000818505,0.000988793,0.000701434,0.001214959,0.001081907,0.001019128,0.000848873,0.000750173,0.000591874,0.000647176,0.000338284,0.001023972,0.000474068,0.000360017,0.000854271,0.000495017,0.000638106,0.000644252,0.001248645,0.000785984,0.000825801,0.000634347
3931,0.001238885,0.000947922,0.001135147,3.39e-05,0.000740947,0.001092957,0.000718961,0.00090146,0.000782378,0.000638389,0.000873187,0.001467017,0.000838861,0.000737209,0.001000849,0.000908574,0.000947116,0.00081839,0.001061045,0.000723695,0.001238254,0.001163078,0.00104514,0.000805611,0.000742594,0.000696159,0.000525473,0.000297417,0.001090387,0.00039553,0.000297451,0.000746259,0.000597318,0.000723969,0.000673068,0.001101032,0.000654991,0.000662717,0.000723491
3930,0.001233801,0.000952787,0.001164894,0.000151242,0.000848293,0.00111971,0.000780072,0.000991963,0.000810746,0.000582922,0.000921372,0.001448809,0.000898236,0.000672138,0.000977895,0.000907935,0.000987979,0.000843427,0.001066422,0.000752832,0.001246814,0.001186483,0.001146139,0.00079126,0.000705512,0.000753494,0.00046281,0.000252142,0.001114066,0.000321686,0.000252277,0.000588776,0.000662315,0.000833804,0.000742632,0.000967841,0.000597297,0.000528691,0.000836717
3929,0.001153124,0.000936792,0.001201075,0.000320741,0.000984226,0.001134122,0.000823465,0.001088776,0.000892551,0.000611561,0.000909785,0.001434518,0.000937422,0.000590307,0.000921163,0.000900035,0.001006609,0.000868831,0.001017186,0.0007851,0.001244488,0.001157525,0.001312229,0.000818144,0.000657612,0.000748823,0.000488113,0.00023907,0.001101894,0.000302009,0.000258368,0.00048848,0.000695191,0.000952305,0.000816663,0.000914938,0.000626554,0.000434752,0.000879658
3928,0.001045091,0.000940385,0.001245636,0.000502205,0.001114738,0.001130895,0.000884288,0.001185873,0.001007446,0.000712242,0.000854931,0.001439122,0.000980534,0.000542588,0.000863998,0.000899625,0.001016389,0.000875769,0.00096369,0.000810065,0.001228991,0.001099531,0.001484906,0.00089607,0.000630375,0.000710838,0.000583797,0.000268474,0.0010851,0.000351307,0.000315842,0.000510824,0.000716294,0.001044871,0.000870086,0.000936735,0.000707079,0.000374092,0.000830823
3927,0.000972529,0.0009758,0.001301004,0.000653873,0.001190968,0.001108667,0.001000069,0.001246693,0.001116219,0.000806408,0.000803534,0.00143716,0.001041368,0.000515805,0.00083915,0.000919818,0.001053357,0.000877189,0.000962488,0.000808439,0.00120168,0.001027861,0.001580248,0.00101288,0.00064,0.000687599,0.000686893,0.000325196,0.001097752,0.000450286,0.00039149,0.000621507,0.000738638,0.001075232,0.000894463,0.000968815,0.000782575,0.000359163,0.00076233
3926,0.000939104,0.001000292,0.001358085,0.000745382,0.001177289,0.001064051,0.001150916,0.001220881,0.001188407,0.000825536,0.000780935,0.001400701,0.001101333,0.000475593,0.000860276,0.000954952,0.001140293,0.000904472,0.001031729,0.000778961,0.001180144,0.00094971,0.001556947,0.001128058,0.000672236,0.000710585,0.00073537,0.000386399,0.001154678,0.000557104,0.000434064,0.000717884,0.000767049,0.001030172,0.000899438,0.000949706,0.000807737,0.000393201,0.000781583
3925,0.000909832,0.000960776,0.001398292,0.000775473,0.001086326,0.001007091,0.001260347,0.00110467,0.001217559,0.000772926,0.000770172,0.001344773,0.001125498,0.000444655,0.000915985,0.000976656,0.001251157,0.000965485,0.001127382,0.000755903,0.001182185,0.000885244,0.001467938,0.001193758,0.000699411,0.000766076,0.000721157,0.000432807,0.001241173,0.000620308,0.000420053,0.000730219,0.000806102,0.000918901,0.000902896,0.000872928,0.000778243,0.000448445,0.000923289
3924,0.000873146,0.000866817,0.001406498,0.00077033,0.000961567,0.000969688,0.00126082,0.000972401,0.001214859,0.000714493,0.000751663,0.001302796,0.001090714,0.000479508,0.000986386,0.000962377,0.001324999,0.001024229,0.001177877,0.000769429,0.001189983,0.000856898,0.00139078,0.001185144,0.00070295,0.000803717,0.000679455,0.000452799,0.001326284,0.000606845,0.000379499,0.000680028,0.000853455,0.000760355,0.000903835,0.000771721,0.000731034,0.000516933,0.001098322
3923,0.000825545,0.000776953,0.001369299,0.000752457,0.000828328,0.000966326,0.00113672,0.000899331,0.001194775,0.000714131,0.000732826,0.001272553,0.000986534,0.000560189,0.001063203,0.000928926,0.001318889,0.001035066,0.001155221,0.000794264,0.001147557,0.000855698,0.001322362,0.001106108,0.00068039,0.000779993,0.000636498,0.000446497,0.001379769,0.00053138,0.000352587,0.000633385,0.000889515,0.000587702,0.000876632,0.000672877,0.000706507,0.000634393,0.001186796
3922,0.000734185,0.000717571,0.001276762,0.00071463,0.000691443,0.00096436,0.000919699,0.000873109,0.001165077,0.000777825,0.000727214,0.001222406,0.000819064,0.00060221,0.001151161,0.000925817,0.001244048,0.000999885,0.001103332,0.000770453,0.001013451,0.000849744,0.001203828,0.000972294,0.000643143,0.000693889,0.000593632,0.000427253,0.001377301,0.000441526,0.000337267,0.00062428,0.000891597,0.000456167,0.000804623,0.000591304,0.000717025,0.000805604,0.001167805
3921,0.000577875,0.000662425,0.001145527,0.000634452,0.000570297,0.00092451,0.000677617,0.000826548,0.001129396,0.000861836,0.000729114,0.001134942,0.000633395,0.000594313,0.001249907,0.000989684,0.001155136,0.000974536,0.001088589,0.000677081,0.000812443,0.000826746,0.001025905,0.000802996,0.00060934,0.000581462,0.000549812,0.000413109,0.001307315,0.000367557,0.000307463,0.000640877,0.000856274,0.000414956,0.000711168,0.000550339,0.000759442,0.000951521,0.001113089
3920,0.000410261,0.000591199,0.001035367,0.000513176,0.000512819,0.000864628,0.000500628,0.000737664,0.001095879,0.000923763,0.000724668,0.001033279,0.000513137,0.00061465,0.001338531,0.001107742,0.001110272,0.001008483,0.001134587,0.000570442,0.000627875,0.000813976,0.000854757,0.000629035,0.000596836,0.000488805,0.000516589,0.000417531,0.001190679,0.000311789,0.000266339,0.000667698,0.000803583,0.000465427,0.000642784,0.000574187,0.000845151,0.00098323,0.001078139
3919,0.000331208,0.000532467,0.001018193,0.00039601,0.000562233,0.000856954,0.000457171,0.000659572,0.001075321,0.000955269,0.000716672,0.000968012,0.000523801,0.000692951,0.001383697,0.001223026,0.001126144,0.001084216,0.00120053,0.000534414,0.000540606,0.000845567,0.000746437,0.000492584,0.000611775,0.000450284,0.000504947,0.000451173,0.001083902,0.000286493,0.000253832,0.000713648,0.000760606,0.000563179,0.000629428,0.000649828,0.000984264,0.000919926,0.001042131
3918,0.000378389,0.000528189,0.001106979,0.000342301,0.000708781,0.000940008,0.000539388,0.000644881,0.001067733,0.000965887,0.000716882,0.00097589,0.00064467,0.000757836,0.00136764,0.001275944,0.00116209,0.001132259,0.00121655,0.000595044,0.000566187,0.000915053,0.000691977,0.000423809,0.000645389,0.000475756,0.00051396,0.00051947,0.001040467,0.000323097,0.000295322,0.000787331,0.000739353,0.00065702,0.000672737,0.000721395,0.001137956,0.000864997,0.000944352
3917,0.000499347,0.000582846,0.00123012,0.000374448,0.000876859,0.001059934,0.000671217,0.000690611,0.001056524,0.000951381,0.00072031,0.00104458,0.0007849,0.000755282,0.001304126,0.001246871,0.001152521,0.001104592,0.00114506,0.000694026,0.000648276,0.000969986,0.000667593,0.000422384,0.000683481,0.00054449,0.000533224,0.000607304,0.001069141,0.000429179,0.000370464,0.000860438,0.000725996,0.000716398,0.000759303,0.000738666,0.001217161,0.000871646,0.000762765
3916,0.000629128,0.000669092,0.001295917,0.000466948,0.000964939,0.001121874,0.00077623,0.00076895,0.001027281,0.000901251,0.000706532,0.001116023,0.000867978,0.000728072,0.001224075,0.00116318,0.001064827,0.001016105,0.001014311,0.000750596,0.000714877,0.000955243,0.000688597,0.000472936,0.000712489,0.000615295,0.000547522,0.000678713,0.001138302,0.000560262,0.000439052,0.000878105,0.000693921,0.000739881,0.000865766,0.000700479,0.001161183,0.000887299,0.000553608
3915,0.000747513,0.000765848,0.001272735,0.000584421,0.000909046,0.001084848,0.000826405,0.000866377,0.000993363,0.000835436,0.000666139,0.001131192,0.000876007,0.000721028,0.001152101,0.001065866,0.000925276,0.000907515,0.000891678,0.000734981,0.000733895,0.000852962,0.000764651,0.000573046,0.000714841,0.000654808,0.000538174,0.000707403,0.001214529,0.00065782,0.000481736,0.000811301,0.000633365,0.00075415,0.000960039,0.000635602,0.000997775,0.000842623,0.000419519
3914,0.000844071,0.000860641,0.001192189,0.000708268,0.000726563,0.000982784,0.00082753,0.000958447,0.000991582,0.00080251,0.000614026,0.001071471,0.00081783,0.000701124,0.001100628,0.000976348,0.000790276,0.00079608,0.000828555,0.000684237,0.0007184,0.000693609,0.000856484,0.000729119,0.000674742,0.000659871,0.000499486,0.000701286,0.001282755,0.000697893,0.000499947,0.000685799,0.000570066,0.0007993,0.001016085,0.000566623,0.000822632,0.00071001,0.000434649
3913,0.000909785,0.00094253,0.001104292,0.000829438,0.000512058,0.00088972,0.000808661,0.001005183,0.001047336,0.000830154,0.000584299,0.000964122,0.000712096,0.000649251,0.001074355,0.000894725,0.000700737,0.000678206,0.000827401,0.000654162,0.000706737,0.000537492,0.000904176,0.000932909,0.000593083,0.000653263,0.000443905,0.000690255,0.001340151,0.000691759,0.000507551,0.000556571,0.000540247,0.000894014,0.001038373,0.000502485,0.000725231,0.00051201,0.000579559
3912,0.000951145,0.001003877,0.001044736,0.000931689,0.000390366,0.000870329,0.00081228,0.00098974,0.001140793,0.000883393,0.000610926,0.000868624,0.000599554,0.000598235,0.001069136,0.000821222,0.000663137,0.000564937,0.000852122,0.000674244,0.000745045,0.000454315,0.000895771,0.001152794,0.000498218,0.00065868,0.000396977,0.000693526,0.001386159,0.0006588,0.000514621,0.000464433,0.000546977,0.001010442,0.001054388,0.000460342,0.000729555,0.000302284,0.00074176
3911,0.000998107,0.001044685,0.001038302,0.000985884,0.000439874,0.000949937,0.000873251,0.000953428,0.001219556,0.000894035,0.000701667,0.00084371,0.000548628,0.000589726,0.001067005,0.000770577,0.000663957,0.000493546,0.000863927,0.000732407,0.000864421,0.000494606,0.000874462,0.001344783,0.000433524,0.00068024,0.000377845,0.000703088,0.00141571,0.000618231,0.000522636,0.000424407,0.000549629,0.001090239,0.001074294,0.000469254,0.000782011,0.000168267,0.000810344
3910,0.00105324,0.001055366,0.00109916,0.00095619,0.000636656,0.001091193,0.000973857,0.000955363,0.001241654,0.000822612,0.000808727,0.000913796,0.000599918,0.000609837,0.001044683,0.000759069,0.000692918,0.00050123,0.000847809,0.000796558,0.001044133,0.000659298,0.000888388,0.001464388,0.000434108,0.000701414,0.000396314,0.000692581,0.001407608,0.000585417,0.000521818,0.000442541,0.000507401,0.001087475,0.001072191,0.000551562,0.000805133,0.000187358,0.000763299
3909,0.001087501,0.001009675,0.001231219,0.000828106,0.000881014,0.001224423,0.001046561,0.001016696,0.001206355,0.000692621,0.000847911,0.001060139,0.000728736,0.000622826,0.000995185,0.000782915,0.000752734,0.000590913,0.000813631,0.000846078,0.001197999,0.000897551,0.00094498,0.001487482,0.000516673,0.00070103,0.000464796,0.000641993,0.001340825,0.00057287,0.000514765,0.000524226,0.000436348,0.000991508,0.001020428,0.000705064,0.000774196,0.000375617,0.000663345
3908,0.001074804,0.000885292,0.001418325,0.00063009,0.001066102,0.001296745,0.001024475,0.001104222,0.00114471,0.000568271,0.000759603,0.001228409,0.000856101,0.000619039,0.000935161,0.000818479,0.000847833,0.000727417,0.000779909,0.000867791,0.001216511,0.001124821,0.000999674,0.001417117,0.000672628,0.00067214,0.000595064,0.000555738,0.001224032,0.000590108,0.000531862,0.000652272,0.000408032,0.000825934,0.000924773,0.000900099,0.0007475,0.000678342,0.000569933
3907,0.001020048,0.000684296,0.001611359,0.000428642,0.001133352,0.001293522,0.000884104,0.001145677,0.001091125,0.000517237,0.000549954,0.001351829,0.000900451,0.000600454,0.000891708,0.000849266,0.000969349,0.00086505,0.000767333,0.000836119,0.001036585,0.001252541,0.000976861,0.001273591,0.000865726,0.000627601,0.000768341,0.000461062,0.001101072,0.000642165,0.000607364,0.000765237,0.000486871,0.000636507,0.000830568,0.001088565,0.000815135,0.001026748,0.000492222
